,MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,Family
13,1.0,0.126523439514429,-0.0404820099658971,0.341128660929748,0.3814458344552729,0.261154040032019,-0.0170487153338174,-0.29406441886215995,-0.222278363442842,0.282337768378719,0.318772331434235,-0.146821489266649,-0.318072317944455,0.0394590385874904,0.20287039228411605,0.0293333713369898,-0.0715436807904282,-0.060629724026827,-0.0672295953504477,-0.03819571649578799,0.0701265304168917,0.0484396646005424,Leptodactylidae
14,1.0,0.267687088016138,0.0993266252734984,0.510453769060161,0.511467592391646,0.317788042146754,0.0679918793193982,-0.20282648934057101,-0.142235838479853,0.235510014484858,0.25594081341332303,-0.160890810969607,-0.34209950477816997,-0.0254556804153847,0.0997383439677349,-0.0155004561050237,-0.138829752389254,-0.13992241228647198,-0.126448251585046,-0.0675704747997597,0.0578882031032592,-0.011997750598928998,Leptodactylidae
15,1.0,0.13762335519107,-0.0858076434011387,0.322445978767406,0.34469489065116493,0.285642404360222,0.0565168906521517,-0.314417647718368,-0.25232377449794197,0.288896831662988,0.38624188149288696,-0.14462076573219101,-0.33358902708659494,0.0416083262221728,0.23662749415319503,0.0714331739742091,-0.0586939024401751,-0.0729132762862443,-0.0642632588081128,0.0224553984653203,0.130752397702022,0.074132182205697,Leptodactylidae
16,1.0,0.263943556947417,0.09035780133818799,0.368887824527933,0.356645110845365,0.252806309231678,0.0639214698452916,-0.15500736810165,-0.13774349471881,0.20026172344009302,0.26134511817696304,-0.0993773762666474,-0.253765908477547,-0.0124276039837928,0.0941660248857209,-0.013232467673038999,-0.0741681782522874,-0.0839954798586572,-0.104412519539185,-0.0714307449017112,0.0288424761740901,0.0191799956793163,Leptodactylidae
17,1.0,0.146299487378582,-0.0751743113619536,0.291934728777316,0.367094435557011,0.268947322229858,0.0540492013693481,-0.24295187144874103,-0.23261729100526102,0.23572182099878602,0.349373643664263,-0.0987437022526828,-0.30863754387317105,-0.0151175490888308,0.151180107380328,0.0295465936031479,-0.051154026966421,-0.0385804228145141,-0.0223964774894893,-0.0188909066472906,0.0514797396932631,0.0318709227301897,Leptodactylidae
18,1.0,0.179298066420784,-0.0383056397853619,0.319635872655844,0.38302909554656106,0.275313077022361,0.0990832835360551,-0.20799812699493603,-0.219214543793374,0.18284518007667702,0.291384632488426,-0.16352688603152202,-0.34441439673818997,-0.0370636097879407,0.132051635214075,-0.000640461861319113,-0.11096904279744099,-0.105833157478424,-0.11523697995717098,-0.0128190563025371,0.0831938666397445,0.0521009704473673,Leptodactylidae
19,1.0,0.273218225588341,-0.234703121114318,-0.0796195679790629,0.159810983359844,0.41640559486334794,0.36883764296759597,0.0168776990359973,-0.171288049936835,-0.11542448533633501,-0.071542539335232,-0.00820576465120566,0.11709078452114,0.150032916409913,-0.0300060743556289,-0.231130487121186,-0.25310275256096,-0.154244287357237,-0.00260554032593947,0.0929990074125972,0.0917236601276997,0.0035946665459790205,Leptodactylidae
20,1.0,0.196429267770106,0.009021144409491179,0.317771780660578,0.29348355837671997,0.185684200230794,0.0440629787011418,-0.169936161754268,-0.12146050735548598,0.23743694968683202,0.275900268335141,-0.109105891363088,-0.277137893520016,0.00726499348251224,0.163425613646143,0.0470603638232049,-0.0454090035777725,-0.0671182595064922,-0.0476252239295148,-0.005875202735210121,0.0531065829775347,0.0306693110253518,Leptodactylidae
21,1.0,0.230998849299067,0.13565655109833802,0.431966201126307,0.40342284825786606,0.276570798021742,0.0604641461353203,-0.192200351256469,-0.187347723712752,0.18048632454419603,0.24914041139610196,-0.16063941782334804,-0.380072969914954,-0.0924368037298648,0.11183296119091699,-0.0479928269931263,-0.163367221811287,-0.17073860941244098,-0.169507736037466,-0.112445935944541,0.0650722722133334,0.0502538550106927,Leptodactylidae
22,1.0,0.145108819748077,-0.0358456064918418,0.282706796658351,0.291043884159315,0.20686171215998103,0.048626827571014004,-0.17211061585574802,-0.11569834680907301,0.251256258746863,0.257976828769107,-0.12609211723949798,-0.248957350911139,0.0495061896725817,0.205311440336414,0.0661225956410397,-0.0440769114972038,-0.0672188931446093,-0.0585140356751314,-0.00135843928890162,0.0820579116130782,0.0454919809457192,Leptodactylidae
23,1.0,0.23568233500325,0.0292406989135432,0.34911736207811306,0.355931624345602,0.29069725337813695,0.0810083442863062,-0.19379262805467,-0.151462270036811,0.21213007780102697,0.25258152945982104,-0.10261511891369698,-0.26457495526537,0.0080068354058536,0.150662829222594,-0.0285059924233999,-0.15893221267101001,-0.0985650203193544,-0.0784133513100002,-0.0434101717919334,0.0334782077838749,-0.00695333619909359,Leptodactylidae
24,1.0,0.14694403805325,-0.00958288897136042,0.3525335511410829,0.313435088384739,0.19759877242889198,0.0153524230568047,-0.21649214419632604,-0.133865273000263,0.278308788297085,0.287410262793143,-0.132485537505254,-0.239947069500438,0.0609101181982783,0.187106882214892,0.030892666720078,-0.0435954168717587,-0.0525361061682523,-0.0241063608339043,0.0160811811737261,0.0625055622494944,0.0422847252551289,Leptodactylidae
25,1.0,0.233512194636637,0.067249394738095,0.352310200546896,0.316899016815836,0.22058429561147302,0.0444331881075591,-0.17265325855889802,-0.127640690530782,0.19001672127329503,0.22512625044214302,-0.12185307117958599,-0.28129149882028803,-0.007141752509064259,0.124032441310599,-0.0399271160044009,-0.105466033717377,-0.0709408062591038,-0.0858531418985135,-0.0250529760346988,0.0551938763298238,0.0030981069829833802,Leptodactylidae
26,1.0,0.172672328873289,-0.0378695078823129,0.301099588105428,0.30353322419336304,0.20376721452570104,0.0177979373913216,-0.19725971402763698,-0.12402051957586302,0.256756621597136,0.273688010037538,-0.0778239638941208,-0.23863554884881,0.0175556862394181,0.174775974129715,0.0333741058902263,-0.078277093827707,-0.0231724012799265,0.00280930666952567,0.009132714361361509,0.0639158041303428,0.0476338418211778,Leptodactylidae
27,1.0,0.19849408477581304,0.0787177541556742,0.47823093716486,0.425219465269125,0.257916176469809,0.0494100453136474,-0.14603374824817097,-0.127461119465105,0.170725391688667,0.166394920385225,-0.19770905122885102,-0.379524998008341,-0.100023471369366,0.0837046981054077,-0.0611329356147734,-0.172903696820836,-0.16482230608447399,-0.15234119602461,-0.0688507723160204,0.0244122941920381,-0.0098214062841367,Leptodactylidae
28,1.0,0.165997599876382,-0.00417456556667733,0.289963158101634,0.295083941223461,0.224000786981868,0.0855861222858006,-0.18060755202167297,-0.16906396068684698,0.221722192751154,0.254203316633477,-0.154851333246526,-0.26136266599047603,0.0412704523535001,0.16661667180511097,0.009967412790232309,-0.0675360060311355,-0.0849534083707582,-0.116397118600371,-0.008498506994618741,0.10115068855095301,0.0223222104823997,Leptodactylidae
29,1.0,0.15522469164784802,-0.0633369810836874,0.231699236508341,0.28451443144349,0.21959553120313802,0.0385814108592903,-0.18392624763953802,-0.10844229068896301,0.245208087271958,0.239503568973051,-0.12009367498115302,-0.25612255600510003,0.00840067846960195,0.16165686255382902,0.0250198725434599,-0.0729371370612352,-0.0183156306822427,-0.0343149381218084,-0.0295626578362579,0.0517147698665663,0.0239250979289183,Leptodactylidae
30,1.0,0.283707135881069,0.14438818266130402,0.406153937975823,0.32853373051812607,0.270898632277426,0.0984290660413283,-0.18488354922716,-0.171519120348969,0.168139620007772,0.197778782041676,-0.184535600213913,-0.332562066793948,-0.0735588605493675,0.0758541525702907,-0.0310427929930615,-0.15680665530436802,-0.188412755991851,-0.165102144975112,-0.0857666120597321,-0.006934163438796471,-0.009701619104052591,Leptodactylidae
31,1.0,0.150295805874587,-0.0430173348718998,0.302373418954373,0.31345260487544296,0.19616057494188896,0.0319256918010807,-0.203092874392768,-0.13943435038746302,0.24611595397249103,0.317998590007025,-0.119710175144307,-0.298216305503993,0.0346847378527781,0.17771064874237602,0.0374915926184246,-0.04197000750125499,-0.03028047448359,-0.0509153256588871,-0.00123765161389522,0.089442021655012,0.0526573301946195,Leptodactylidae
32,1.0,0.15765243526068698,-0.103163534792233,0.32155378514301003,0.33631933839736605,0.225719354754318,0.0591933561546091,-0.18784502825227398,-0.160016025249463,0.218772545255001,0.27906610311442104,-0.12168200878100399,-0.272651076690635,0.0484166084661295,0.193383288570847,0.0188652063223507,-0.0963714887198335,-0.0702353655352939,-0.0842906770996258,-0.0231778039773044,0.080436239445858,0.0302522273250892,Leptodactylidae
33,1.0,0.127971378677255,-0.0494490314815417,0.322822960763806,0.263813703415222,0.20764602846711602,0.0147628151378651,-0.258760325385404,-0.169465497858548,0.26159654083453,0.32140797028374896,-0.116439767517085,-0.26758053553922,0.0422618127631807,0.23226896055809,0.0957262088204276,-0.0359221694353613,-0.0581584021726112,-0.0319275380714085,-0.0126665891973166,0.0933692961000659,0.0736084573741801,Leptodactylidae
34,1.0,0.23217149536194898,0.0858600595877772,0.375018951195484,0.347218110880136,0.22041893890997197,-0.0162893307702151,-0.21593493157942603,-0.131878164882377,0.21924300306345898,0.20859832578096,-0.140611079043562,-0.279807370967502,-0.0297972982045726,0.125959868364182,-0.0273850274017116,-0.103962762884094,-0.0588228870176523,-0.0773696410619303,-0.0704450598600681,0.0150371537988759,0.0126128978860611,Leptodactylidae
35,1.0,0.0974186238431389,0.00754488891591425,0.38628089632170604,0.367269306106152,0.278444804569407,0.0860863206489246,-0.252613534292996,-0.196418373122812,0.29779069899341604,0.25875757583188197,-0.195435667101202,-0.261408383051171,0.013757037640110001,0.129785010958572,0.0361396794848112,-0.0763825428105019,-0.101878235531822,-0.0717631114076333,-0.0169753888313682,0.0439393093146804,0.0441412955678872,Leptodactylidae
36,1.0,0.0887162758273669,-0.0544857822305979,0.300989535578938,0.316968424676454,0.21671519251688,0.0321843309407066,-0.163508601314644,-0.114157141273825,0.21830940254557396,0.269823942603887,-0.0946622633390187,-0.22253469060782702,0.043832898265988,0.138007932247732,0.0372565900978669,-0.0287189834525703,-0.0153331424232377,-0.0533242800896319,-0.0193268997657377,0.0602772392798733,0.0363346485382761,Leptodactylidae
37,1.0,0.19933481536333103,0.0376502155833927,0.36073635163985995,0.37190273280649794,0.264931319907189,0.080747706430873,-0.153614958777153,-0.13870301974295002,0.22980884477064603,0.280665246033394,-0.156156243107394,-0.33422740314213106,-0.0375109603686722,0.11116886552877599,-0.00691554361575685,-0.11171418856906401,-0.10128924531513499,-0.10647099341490303,-0.0201093707382299,0.0783388106544068,0.031255371175569,Leptodactylidae
38,1.0,0.133758924318335,0.0688840335532465,0.333405762993287,0.36834290349002397,0.217571795054535,-0.0288123092714666,-0.27101790438988,-0.14859333392777402,0.26354064906957103,0.27185585640064003,-0.14662764260957098,-0.30345240880717306,0.0155600788352946,0.20090374469983102,0.0519082475153113,-0.0589244360634603,-0.0518302239405769,-0.0527071639534278,0.0388934485658251,0.119513692874232,0.0290893169405174,Leptodactylidae
39,1.0,0.208230045632534,0.0419671815115191,0.39090814162464,0.362461452211756,0.284769523208447,0.0798435954337601,-0.178042255849308,-0.153269325594725,0.22313881166103303,0.25557088997485394,-0.11899608749117199,-0.285489824214469,-0.0400090160047745,0.10022248200586499,-0.0480495040068502,-0.122650188019974,-0.0796475030837092,-0.108214055401385,-0.0999744086110247,0.0324621267516108,0.0166759238239975,Leptodactylidae
40,1.0,0.12371949908030498,-0.00925869600154278,0.31152277617138,0.27568100857179495,0.23130490149948899,0.0388627196847639,-0.270708020659647,-0.173861204084077,0.22636639184713103,0.229549039872666,-0.119700249010932,-0.23597651538159303,-0.00431900546605476,0.145553161500859,0.0575545054929687,-0.08222172246431401,-0.0686302436883202,-0.0234702848387496,0.0024723976777830396,0.0547346372989677,0.0359931552696371,Leptodactylidae
41,1.0,0.353136062656897,0.074767023953865,0.6372267949379189,0.712662340550365,0.385779920992431,0.0782202345955668,-0.15305792672250698,-0.0854354942501735,0.39855542018129997,0.34881440181552,-0.26321962174186797,-0.443803669540723,0.0214945106786406,0.0756368339153416,-0.18257940723253302,-0.24524826221437301,-0.119058800672075,-0.15154262821074,-0.10537004465608,-0.0139438121945714,-0.12233674855539098,Leptodactylidae
42,1.0,0.072467430722213,-0.12248367282447699,0.28744933381862603,0.36463001002171597,0.24972782887424697,0.0776963784682946,-0.23566564779015303,-0.203781627637591,0.257359302193737,0.289403114486267,-0.13371597758099601,-0.31130421927345897,0.0481685006600847,0.202200342311793,-0.00243653516099083,-0.112919458882931,-0.0701300172589509,-0.0744118580899006,0.0244772550061136,0.16367246569192198,0.100309112559609,Leptodactylidae
43,1.0,0.196330207626847,0.0374602795493884,0.374908286294939,0.385881922865912,0.28682500604899497,0.0624833197732361,-0.193165343478167,-0.112965414717168,0.26875754871665397,0.30609752702183196,-0.0674549810097081,-0.22103342336651396,-0.0017445740872070001,0.132673636475922,0.0168128865043665,-0.08783402823917098,-0.0997901230971826,-0.0631386601474369,-0.0421409174192965,-0.00105794194095712,0.0153618546444715,Leptodactylidae
44,1.0,0.155125912356295,-0.0516929509305233,0.323941972492521,0.324314270439264,0.246288419858934,0.0538523737314549,-0.256307215534653,-0.19429127781409603,0.264188214153547,0.306212555753717,-0.13967333476125302,-0.321284642756007,0.0534306883427603,0.215954138087796,0.0416179413832867,-0.0625846867792753,-0.0346943098457027,-0.050198304795196,0.0147150399544007,0.11269971518359698,0.0613556477019131,Leptodactylidae
45,1.0,0.14246234955874804,-0.0346988918534014,0.368097818552574,0.298613697961785,0.270442107519322,0.0350152325601592,-0.28966288972315996,-0.184843439923422,0.31389828699237604,0.31872444248866605,-0.11071369828530099,-0.288125495874702,-0.0064804526255538295,0.18404805596909304,0.0903932634263158,-0.0552318413645603,-0.0616046847274921,-0.0567982720280995,-0.0196952250648155,0.0503119503955805,0.0748389068267602,Leptodactylidae
46,1.0,0.487170778339723,0.0593281877925901,0.32883599112687395,0.324666609839545,0.287641532234605,-0.0262299100843401,-0.168569745323993,-0.154281335936359,0.17848778216703798,0.17917546157076397,-0.0691340289431042,-0.16883761214505602,-0.0401252893974756,0.0406754292977434,0.000520002715949812,0.0588257455564443,0.0482594050954098,-0.0462013928764724,-0.0217020429059442,0.0289250988343629,0.0253558811456078,Leptodactylidae
47,1.0,0.606363945394063,0.18110212636035602,0.39771684024061404,0.34262330353936105,0.266662965237151,0.0342334158707671,-0.12774084150924198,-0.177351676879007,0.17711236139248698,0.139633852917669,-0.134153610299523,-0.249845929200942,-0.0785128533219536,-0.0215046003465345,-0.0816334508092967,-0.0896033236120696,-0.0624260446662021,-0.123945002327259,-0.0560529978326103,0.00287850534295128,0.0126365230885071,Leptodactylidae
48,1.0,0.23788038542307702,0.151525036871682,0.4552373839932489,0.396763198028998,0.309011946102219,0.101053753795185,-0.209149343337355,-0.133798204527892,0.201878230480087,0.24381697384011802,-0.11686911483125301,-0.30381975926716603,-0.0741542269996096,0.0616126252412731,-0.0468585597060249,-0.170682854807331,-0.16172159419082097,-0.12941065904059101,-0.0877189131144178,-0.0237889873519056,-0.0147795730975686,Leptodactylidae
49,1.0,0.24457583954382003,0.0946023949777084,0.381683047331904,0.33973297175411205,0.27271577013189496,0.133109774510141,-0.14584070850727898,-0.12296046239037299,0.200734475880429,0.218352229311072,-0.15805088676996398,-0.25438167327371203,-0.0157236931109546,0.0979169078909332,-0.00888279796390528,-0.0991553573089853,-0.139969030185909,-0.152898969522391,-0.0848091435647151,-0.0142042730138838,0.0035755056908653203,Leptodactylidae
50,1.0,0.284435560559945,0.13832189151873098,0.42660123687138396,0.4588715683247411,0.347446355374711,0.125590601335732,-0.15177833025006,-0.16007811857586401,0.16372969850705898,0.19411729273577696,-0.183595525068972,-0.324473621690628,-0.0804338046944921,0.0238093602820698,-0.09480634998838301,-0.16988582528458498,-0.150033816176896,-0.14971111476509,-0.102743013872488,0.00111558571951606,-0.0100634123528089,Leptodactylidae
51,1.0,0.19365353078825198,0.0620869314458137,0.34021052488836995,0.294358263854917,0.23859218222353198,0.0655103257248702,-0.20289315700226299,-0.117600176866636,0.24740509149361997,0.232869473730773,-0.095257485302859,-0.21750670792662,0.0011783357191156901,0.0992749013303692,-0.0274392379083312,-0.0994562447815661,-0.0693195445694547,-0.0517701217273302,-0.030116422973773,0.0242786120832629,0.0139982486822129,Leptodactylidae
52,1.0,0.475405781226163,-0.0402805060886349,0.305595695957389,0.430771803475662,0.27007039947955896,-0.0551957930379557,-0.17371674723120903,0.0222782571771249,0.369122570971016,0.309726988073231,-0.10254707210605601,-0.278306696674461,0.0265036242263635,0.291908420219716,0.164488685800731,-0.117329176956318,-0.209851456260798,-0.0724944659266561,0.13626035081635499,0.18275385961296697,0.0302531739082761,Leptodactylidae
53,1.0,0.452487865987757,-0.0438308319770826,0.3531391206749389,0.5386671547753831,0.35946564484312393,-0.00129563251249373,-0.22816671090592,-0.0374745342217566,0.270364462840174,0.243581150483791,-0.19609622130598803,-0.309500649150224,0.034786248048868,0.30133970992530296,0.138635754353068,-0.0951775279003259,-0.20929663628414702,-0.0886988898637941,0.16340872757185199,0.27975542477905196,0.00789937672173471,Leptodactylidae
54,1.0,0.11891261866091699,0.0379524666879024,0.302212218667862,0.302760801767693,0.253581162900364,0.065870074165748,-0.23530470953670896,-0.199269956844249,0.19845254587151398,0.33091432332524895,-0.0989728679614506,-0.34015825726006105,0.0062863459675951295,0.325005111684762,0.19036091775023398,-0.00304745084189106,-0.0958430019496578,-0.152673284432215,-0.029982268623988,0.172678565352221,0.143521503332501,Leptodactylidae
55,1.0,0.38988808651811496,-0.0477807836494591,0.254419652163128,0.39685301065306894,0.256865473669751,-0.0717127920953424,-0.237464825364752,-0.0654402159301175,0.266536985834588,0.24652550814232801,-0.109814382311252,-0.21820890318464603,0.0367772117093909,0.22844974209070998,0.129673875814946,-0.0646181846307602,-0.16241348094895902,-0.0690756146879709,0.0924264079562596,0.170543372695067,0.0369238570006854,Leptodactylidae
56,1.0,0.11679852715035999,-0.0134960036814742,0.33643137560107395,0.261031450987633,0.164525547943251,0.0269561041305757,-0.282846751157002,-0.261808356360316,0.24467972960016102,0.32106730651252197,-0.151789203891385,-0.369564728467114,-0.0449509798201976,0.23536582677502102,0.127702219621762,-0.0227541657440244,-0.111397377483572,-0.11912829700306099,-0.00257307219151771,0.0838246907484496,0.0863062255860154,Leptodactylidae
57,1.0,0.25059787223366803,-0.0530687143169207,0.300611668435239,0.35982927237124196,0.210240576357158,-0.0843277683199067,-0.230498678753303,-0.0701182461315672,0.28377637553473806,0.30323078370836604,-0.0811786740304743,-0.28452712428475,-0.0102503928763113,0.22220056873615998,0.132534012636647,-0.0798862398028983,-0.14014494292540197,-0.0968410795831802,0.00612611910498228,0.0890628676610674,0.0225816605268264,Leptodactylidae
58,1.0,0.18345834782054302,0.0124704067167995,0.34481956273725706,0.363314459054754,0.22625138950162801,0.0411211083125864,-0.20615588769932003,-0.15143888828572596,0.343144867461262,0.38998355510150395,-0.128145328341846,-0.368473779862175,0.0454240261811111,0.247773950594531,0.0703791261436923,-0.0556665165092107,-0.058583664189721996,-0.10212600249122199,-0.0200941325913478,0.158376695310466,0.11860822363467802,Leptodactylidae
59,1.0,0.43519400274853004,-0.0167263547550212,0.27187616104941303,0.424729007891407,0.22594903029971897,-0.220608178032627,-0.322517063457407,-0.0718846630426622,0.34521350912073306,0.30239658356417404,-0.125351989754887,-0.28703173518843295,-0.0239256911732043,0.22122591400512098,0.19693553655138002,-0.0230136241010199,-0.124661738460247,-0.0644287327070307,0.100360728025825,0.16960072899689202,0.00986495934820609,Leptodactylidae
60,1.0,0.21736224761027803,0.0609770182335223,0.3752517378752921,0.270739223820626,0.157074748349489,0.0526876601103123,-0.155745361361108,-0.226272227502432,0.20841877087590302,0.3831928878671239,-0.0992268010454304,-0.35958590892410497,-0.0389598156555297,0.251726485502517,0.14259954363499802,-0.0557985401901993,-0.109875603439935,-0.10611217006486999,-0.0282409001404475,0.14357830358341198,0.119521231918774,Leptodactylidae
61,1.0,0.258113396066575,0.038986446844637,0.333276495063767,0.32275861638883596,0.170175187402978,-0.0387266200519512,-0.22164050539561,-0.11687589162643099,0.289732723687772,0.29415827016195,-0.12356674595077001,-0.351409371867379,-0.0350363703383703,0.245632309218989,0.0953173732969815,-0.0833214899445924,-0.0809030909494936,-0.017221118557143998,0.0655811282217282,0.101634449151602,0.0155402744605987,Leptodactylidae
62,1.0,0.158186211191605,-0.0376005528122152,0.34784808468315104,0.30256253847843395,0.228206195108657,0.0993311289028735,-0.23679426058720998,-0.18158055241244603,0.28663793548348104,0.41104501143454103,-0.0703845059160492,-0.299021615698676,0.0376021132381893,0.24873201632432398,0.11866658533463902,-0.024789136923706,-0.0738608314324421,-0.126798593356265,-0.0351940340654718,0.150598518021697,0.131673921028374,Leptodactylidae
63,1.0,0.159917390846961,-0.00960807852097345,0.41020738562700304,0.3389734223166239,0.241054012351405,0.0185092801600376,-0.31302745331593396,-0.18798183154389703,0.32861753202445504,0.4317578102812129,-0.0667753947824685,-0.35095814792934804,0.029073185384117,0.295805445556091,0.193812527871105,0.0371234047936876,-0.0641581170705876,-0.0857975632641339,0.00689817580548997,0.118500682660204,0.0429520126658655,Leptodactylidae
64,1.0,0.18257063027071901,0.00596920824832789,0.35887517969946203,0.35308988867997604,0.25735161277194,0.0330532987611316,-0.259603994730183,-0.24711490089173,0.283944726488377,0.393549325629552,-0.150230739319325,-0.402163869260759,0.0584806337527261,0.322278850843018,0.137334285511148,-0.0607306306788764,-0.0566334367061078,-0.101887422689815,-0.0276567531501191,0.217437843627052,0.15477016364342902,Leptodactylidae
65,1.0,0.31468104678014397,-0.0487603058186508,0.303518977216099,0.385130956224257,0.15494700640618303,-0.110829939768863,-0.227658785667792,-0.114131796253134,0.281084385945335,0.30081983487531,-0.103959757909285,-0.26174723012009804,0.0123461836534189,0.254618074218731,0.13706969378217698,-0.0848215788118374,-0.09010681245638902,-0.035662896460666,0.0547749937226323,0.0985648174839823,0.0562221835531267,Leptodactylidae
